Created-At;From-User;From-User-Id;To-User;To-User-Id;Language;Source;Text;Geo-Location-Latitude;Geo-Location-Longitude;Retweet-Count;Id
20/08/2022 23:34;M.M ?;411536464;Khurtizz;153243177;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;"@Khurtizz Just the worst idea ever. Dorna is too envious of the money F1 made last year and instead of being patient and waiting for fans to get into motogp they are just rushing and it’s going to ruin it honestly
Dunno why they’re doing this";;;0;1,56E+18
20/08/2022 23:34;Hubo_;1,41E+18;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @KelseyTuoc: Global health interventions totally save peoples' lives and many of them won't be funded unless individual donors decide to…;;;20;1,56E+18
20/08/2022 23:34;Kevin D. Grüssing (Pronounced Grew-sing);26362666;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"RT @KdinJenzen: Does that mean that, because those people didn’t know, that NOBODY did anything to try and stop that from happening?

Not a…";;;3;1,56E+18
20/08/2022 23:34;NATHANIEL..;1,47E+18;big_joe213;3405473716;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@big_joe213 Ago wear some soon,it good o…….eleff money;;;0;1,56E+18
20/08/2022 23:34;Thabile;114474089;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;RT @NkanyeziKubheka: No amount of budgeting and not eating out is going to make up for the fact that we don't make enough money.;;;69;1,56E+18
20/08/2022 23:34;jo;1,55E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @vhic_tore: Don’t waste your money on the wrong odds this new season.
Join this Telegram group for real odds with big wins ??

https://t…";;;30;1,56E+18
20/08/2022 23:34;drypdesigns ?;1,16E+18;;-1;en;<a href='https://ifttt.com' rel='nofollow'>IFTTT</a>;?Pink Money Background - 100 Dollar Bills Seamless Digital Paper Cash Background - Digital Download Files by drypdesigns?https://t.co/JQFqHPeb0e #drypdesigns #digitaldownload #digitalart #graphicdesign #PNG https://t.co/g0IJOCxg23;;;0;1,56E+18
20/08/2022 23:34;Cris;1,44E+18;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;"RT @ImSagarGosavi: I have made over $25k with inbound leads only!

Outbound is good but nothing is better than qualified prospects coming t…";;;244;1,56E+18
20/08/2022 23:34;Charlene;1,53E+18;Charlenebooks26;1,53E+18;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;If I knew politics or had support/money I'd be dangerous;;;0;1,56E+18
20/08/2022 23:34;Destiny ?;1,09E+18;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @_badassiee: I love hanging with my mom, she got money and she cool af ?;;;769;1,56E+18
20/08/2022 23:34;Bhusar barber;1,49E+18;;-1;th;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @PChoksukpaiboon: @SOLARSHIIII ?????? ?????????? ????????????? ??????  ???????? ?????? ???? ???? ???? ???? ?????? ??????????????????????…;;;4;1,56E+18
20/08/2022 23:34;Avi Denuff;1,54E+18;RichardBurgon;545081356;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@RichardBurgon And remember the money wasted on things like diversity managers....over charging in products for the NHS that they pay for....too many managers ....you can't throw money at a bottomless pit....Labour have no strategy that would work...;;;0;1,56E+18
20/08/2022 23:34;m1n?;1,14E+18;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;I like money conversations nothing else really makes sense;;;0;1,56E+18
20/08/2022 23:34;Lo_L1SA ???? ????;3083559770;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;"RT @forlalisa_th: Billboard Hot Trending Songs
'Get 'em, get 'em, get 'em

#LISA #LALISA #MONEY https://t.co/ei9OqEPDby";;;657;1,56E+18
20/08/2022 23:34;Isaac;1,08E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @jayythedope: 1. Marry at a young age, don’t worry money will come.

2. Children bring blessings, things will begin to work your way onc…";;;5391;1,56E+18
20/08/2022 23:34;PharmWhovian;908978846;jzaraterod;274926719;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"@jzaraterod @DGlaucomflecken The rural medicine strikes a cord with my sister in law. 'OH yea, if I don't know how to do something, I'll just look it up!'

Also the 'farmer' mentioned, is basically my father in law. 

Like, on the money.";;;0;1,56E+18
20/08/2022 23:34;BLINKUE;3276790806;;-1;ko;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @LISANATIONS_: [IG] 220820 - Lisa IG story!

?https://t.co/LeG5sAAfLT

???? ?? #LISA #?? #BLACKPINK #???? #LALISA #MONEY @BLACKPINK http…";;;1218;1,56E+18
20/08/2022 23:34;BigT2022;1,46E+18;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;RT @Annettewhatmou1: Heat pumps do not work unless your house is totally sealed from the cold outside! How many houses are draft free? They…;;;10;1,56E+18
20/08/2022 23:34;Clydeside Red;41239526;DisabledOpinion;1,47E+18;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;@DisabledOpinion @garthmullins @vee9zee @JulsBudau @chuddles11 Pandering is always dishonorable and this pandering ia a waste of time and money and will exacerbate stigma and self-stigmatization. Not only will it not help, it will hurt.;;;0;1,56E+18
20/08/2022 23:34;MariaLisa;1,47E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @lali_031827: money and lalisa rising on charts too sjsjsj? https://t.co/OqI80ZESK9;;;340;1,56E+18
20/08/2022 23:34;Rajnish Shukla;1717445023;flipkartsupport;951522626;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@flipkartsupport time & money of the consumer. They & their executive will do false commitment will sit down till I'll not raise new issue/request to contact me. This is the service level of Flipkat. If Flipkart is not capable in delivering such a small product even in 15 days then why ..;;;0;1,56E+18
20/08/2022 23:34;fatejo fan?;1,26E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @nijhii_: Nehmat will be a strong lead, she will achieve everything,power and money by her brilliance. On the otherside,Jasmine's child…;;;14;1,56E+18
20/08/2022 23:34;??;1,54E+18;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;"The club signed Maguire for £80m. 

Any other signing for any amount of money isn’t touching that. https://t.co/aGNDdsYTxw";;;0;1,56E+18
20/08/2022 23:34;??????? ???????;1,51E+18;Asobolika;8,12E+17;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"@Asobolika Well, I got a job and I put my money away
But I got the kind of debts that no honest man can pay
So I drew out what I had from the central trust
And I bought us two tickets on that Coast City bus.
© Bruce Springsteen 'Atlantic City'";;;0;1,56E+18
20/08/2022 23:34;OMOTOLANI;1,01E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @BoldCute1: @me_lanin_pie I just dey laugh... Naija babe on a coffee ? date? ??, so you don't know that their definition of a date na to…;;;3;1,56E+18
20/08/2022 23:34;Galm;1,43E+18;ChairmanGF;1,52E+18;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"@ChairmanGF I get the half impression the title of this book is meant to immediately scaremonger people - including Walmart execs - into thinking that economic planning is a bad thing.

Capitalist entities could indeed be making even more money if they utilized economic planning to 1/?";;;0;1,56E+18
20/08/2022 23:34;MelanieC;111052312;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;RT @MattH_4America: 'Climate Change' is a hoax designed to take away your freedom and money.;;;61;1,56E+18
20/08/2022 23:34;CAM YOUNG LEGION;1,55E+18;bellowcello;9,18E+17;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;"@bellowcello @sekrah @handicap_54 @LIVGolfInv I took the average including the weaker tournaments sir. I even took out the majors and the playoffs. So it’s really not a discussion yet.

That was my entire point was some want to continue to play with the best and it’s not all about money. LIV is strictly about money";;;0;1,56E+18
20/08/2022 23:34;Tracy C ???;1,46E+18;mmpadellan;1640929196;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@mmpadellan Was thinking the same. I’ll bet money that Trump called him and asked to do what he did. He’s holding the smoking gun.;;;0;1,56E+18
20/08/2022 23:34;????????????????????????;1381277958;;-1;th;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;"????????????? ??????????????????????? money honey ???????????????
#GIDLE_JUSTMEIDLEinBKK https://t.co/Kb31J3xQtM";;;0;1,56E+18
20/08/2022 23:34;NE Cavalry;1,29E+18;ThisAintChrisss;1,55E+18;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@ThisAintChrisss Wireless TV and PS5? You really trying to save money on the electric bill;;;0;1,56E+18
20/08/2022 23:34;Prashant Jagtap;1,46E+18;pnbindia;3605291666;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@pnbindia Please check account details. Lot of unnecessary charges are applied on account.please revert back money to my account;;;0;1,56E+18
20/08/2022 23:34;?;1,55E+18;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;"taylor swift red all too well begin again kpop not new to rp rt to join promo gdm payola gc anime jennie lisa lalisa money au taekook bts enhypen blackpink twice cb
https://t.co/1MBziL8yxH";;;0;1,56E+18
20/08/2022 23:34;tak11;1,50E+18;Explorer_214;19812794;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;@Explorer_214 @WClementeIII the most powerful fundamental indicator u can find, made me tons of money;;;0;1,56E+18
20/08/2022 23:34;vivi/vivian ?;1,37E+18;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;"RT @Fukutsuntsun: // tw, cancer 

??PLEASE READ??

my cousin has been diagnosed with thyroids cancer, her mother and that general part of t…";;;145;1,56E+18
20/08/2022 23:34;lunsa companies limited??????;1,15E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @coolestmukiga02: I think they should sell Man U and donate money for Chairty ????;;;13;1,56E+18
20/08/2022 23:34;chad;42172584;ftblEmin;1,14E+18;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@ftblEmin @SamTT36504596 @markgoldbridge This is such a dumb point people talk about - “They don’t put any of their own money in the club!”  What does it matter?  Their has been more than enough money allocated for transfers.  Their issue is not putting football people in charge of footballing decisions.  That’s it;;;0;1,56E+18
20/08/2022 23:34;Thato;7,19E+17;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @gbennylola: so living there for 21 years didn’t seem him worthy of citizenship but fame, success, and money did huh;;;9883;1,56E+18
20/08/2022 23:34;Will Pougc;1,55E+18;livecasinoguy;1,24E+18;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"@livecasinoguy I was saving my pocket money to buy a console. I hope you get me 

bc1qy0fpew8972x2cxz28d9mmgf904gl9096lcddq4";;;0;1,56E+18
20/08/2022 23:34;Aditya Reds;54880868;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;RT @markgoldbridge: Forget Casemiro medical updates. The only Update that matters is there is viable buyer who has the money to buy United…;;;2798;1,56E+18
20/08/2022 23:34;?;1,55E+18;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;NAH SON THE LYRICS CARRIED MONEY CASH HOES MAN THIS BEAT IS NOT THAT GOOD SON;;;0;1,56E+18
20/08/2022 23:34;RCB ??;3231100939;DelmarvaStudios;1,27E+18;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;@DelmarvaStudios @SecDef @TommyLundn Yeah, Ukrainians deserve to be colonized by Russia because I don't want Raytheon to make money.;;;0;1,56E+18
20/08/2022 23:34;Gervase Ndungu;8,86E+17;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @jumaf3: After I bought my family a piece of land, constructed a house for them, brought some solar power, bought dairy cows, & gave the…;;;1025;1,56E+18
20/08/2022 23:34;Gokee;1,44E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @UtdPlug: Make no mistake, the glazers are scared, hence the money flowing. #MUFC ?;;;475;1,56E+18
20/08/2022 23:34;Christantus Ayora;1,04E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @bod_republic: My brother if you get money buy cloth. Cloth Dey cover shame;;;1553;1,56E+18
20/08/2022 23:34;Detached;1,53E+18;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @total_woke_: People aren't watching my movies because they don't have money - #AnuragKashyap https://t.co/bppHVKOzyF;;;2260;1,56E+18
20/08/2022 23:34;Wunderkammerland;1,04E+18;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;RT @morethanmySLE: ATTN ARIZONA: BLAKE MASTERS WANTS TO PRIVATIZE SOCIAL SECURITY! REMIND HIM IT IS OUR MONEY & VOTE FOR MARK KELLY! ?;;;824;1,56E+18
20/08/2022 23:34;Jiggly Goddess ?;475140050;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @_badassiee: I love hanging with my mom, she got money and she cool af ?;;;769;1,56E+18
20/08/2022 23:34;Robert Levitt;1924302038;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @MeidasTouch: Rick Scott oversaw the largest Medicare fraud in history, so Republicans put him in charge of the National Republican Sena…;;;200;1,56E+18
20/08/2022 23:34;Worthy Johnson ??;294818308;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @Flash_IV: Y’all wanna save some money? Turn that thermostat OFF when it’s 70s or low 80s outside & cloudy all day. Y’all still got it s…;;;1;1,56E+18
20/08/2022 23:34;oct27bersveryown. ?;1016535829;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @_badassiee: I love hanging with my mom, she got money and she cool af ?;;;769;1,56E+18
20/08/2022 23:34;?? #ANTIFA Middle Mangt Stand with Ukraine ??;797408396;TeamstersJC16;1702709203;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@TeamstersJC16 @conradtillard @JCats2013 @Teamsters @JabariBrisport When was the last time a republican returned any money? Never happened and it won't start now with undercover republican conrad tillard;;;0;1,56E+18
20/08/2022 23:34;Odinaka.;551082634;;-1;en;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;"RT @Kitchenatease: We surprised his babe ?? and I'm glad she loved her orders.

Put your money in my hand, you won't regret it because we g…";;;8;1,56E+18
20/08/2022 23:34;Lynda Baker;1,48E+18;unpoetaloco;20547002;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@unpoetaloco @POTUS It just kills me seeing all you whining brats crying about having to pay back a loan that you took out. All that money for an education that doesn't teach you about how finances work?  Sounds like y'all wasted YOUR money then.  What a shame for you. Pay YOUR own bills.;;;0;1,56E+18
20/08/2022 23:34;Jawan Dunki;1,54E+18;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;RT @FB_BFKK: Very few know that during the NDTV's Greenathon event in 2009, SRK adopted 5 villages & 12 villages in 2012. Apart from that,…;;;21;1,56E+18
20/08/2022 23:34;??????????;1,37E+18;;-1;th;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @1711Kaka: ???????????????????????????????????? ???????????????????????????????????????????????????????? ??????? 138 ????? ??????? ?????…;;;482;1,56E+18
20/08/2022 23:34;joseph michaelson;1,32E+18;dustysheet;1,54E+18;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"@dustysheet @ilvskooi @Amanda8753 I am biggest Btsflop armpit but I have to say BP easily beat my Btsflop and twiceflop

#LALISA #MONEY #LISA https://t.co/rshKQcoFWi";;;0;1,56E+18
20/08/2022 23:34;LorettaFaucher???;491524469;;-1;en;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @mmpadellan: Any fool out there willing to give that lunatic Mike Lindell a single penny for his insanity deserves to be separated from…;;;381;1,56E+18
20/08/2022 23:34;?;1734610292;;-1;en;<a href='https://www.hootsuite.com' rel='nofollow'>Hootsuite Inc.</a>;RT @yooitsquen: yess this is what I buy with my adult money ?? https://t.co/TMU8fffS8m;;;30;1,56E+18
20/08/2022 23:34;Russ  Morton ???????????????;2443148020;SadiqKhan;19397942;en;<a href='http://twitter.com/#!/download/ipad' rel='nofollow'>Twitter for iPad</a>;"@SadiqKhan When will you ever learn the Tory lesson which the rest of us outside Londonistan already see as blindingly obvious:
Throwing more and more tax payers money at a situation you yourself created solves absolutely zero results?";;;0;1,56E+18
20/08/2022 23:34;walajoy;1,56E+18;;-1;en;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"RT @passiveMclass: Hey everyone!

We're super excited to tell you that we're launching Passive Masterclass. It's going to be an incredible…";;;688;1,56E+18
